IP_1,Porta_1,IP_2,Porta_2,Protocollo,Pacchetti_Totali,Byte_Totali,Nome_Dominio_Associato,SNI_TLS,Host_HTTP,Organizzazione_WHOIS_IP_1,Organizzazione_WHOIS_IP_2
104.18.86.42,443,192.168.20.102,39898,TCP,53,13136,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.18.32.137,443,192.168.20.102,44576,TCP,27,8573,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.102,57612,23.35.136.123,443,TCP,33,10452,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
192.168.20.102,42968,23.60.188.198,443,TCP,43,19421,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
192.168.20.102,52864,95.101.34.32,443,TCP,27,8595,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI-PA
192.168.20.102,35560,95.100.171.29,443,TCP,27,8589,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI-PA
192.168.20.102,47122,92.122.125.203,443,TCP,26,8631,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI-PA
192.168.20.102,53452,95.100.171.23,443,TCP,26,8554,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI-PA
192.168.20.102,48555,192.178.203.97,443,UDP,32,25405,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
18.65.64.97,443,192.168.20.102,45360,TCP,33,11372,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
192.168.20.102,41358,75.2.114.51,443,TCP,30,10094,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AMAZO-4
192.168.20.102,41360,75.2.114.51,443,TCP,45,15693,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AMAZO-4
192.168.20.102,54408,192.178.203.94,443,UDP,34,24609,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.251.19.94,443,192.168.20.102,45667,UDP,33,24321,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,37994,8.8.4.4,443,UDP,66,34698,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,33596,8.8.4.4,853,TCP,21,5055,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,53122,23.60.188.198,443,TCP,24,4549,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
192.168.20.102,59486,8.8.4.4,853,TCP,12,3289,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,55720,192.178.203.94,443,TCP,24,9083,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
